sentence1,sentence2,score,BoW score,TF-IDF score,BoW Pearson Correlation,BoW Spearman Rank Correlation,TF-IDF Pearson Correlation,TF-IDF Spearman Rank Correlation,BoW/True,TF-IDF/True
US drone strike kills 5 militants in Pakistan,Drone strike kills four suspected militants in Pakistan,0.6,0.8017837257372731,0.7844238039435139,0.0,0.0,0.0,0.0,1.3363062095621219,1.307373006572523
Syria rebels leave besieged Homs,Syrian rebels retreat from besieged Homs district,0.88,0.50709255283711,0.5793950415162782,0.0,0.0,0.0,0.0,0.5762415373148977,0.6584034562684979
"U.S. orders non-essential staff to leave Sudan, Tunisia","US orders non-essential staff to leave Tunisia, Sudan",0.8,0.9428090415820632,0.9743644420707411,0.0,0.0,0.0,0.0,1.178511301977579,1.2179555525884262
Egypt's Mubarak critical,Egypt's Mubarak in critical condition,0.92,0.7745966692414834,0.8455674581507042,0.0,0.0,0.0,0.0,0.8419529013494385,0.9190950632072872
Assad says mercenaries are behind Syria unrest,Assad Accuses US of Fueling Syrian Uprising,0.67,0.14285714285714282,0.16911171770646108,0.0,0.0,0.0,0.0,0.21321961620469077,0.25240554881561356
Japan PM dissolves lower house for election,Iran and world powers set for nuclear talks,0.0,0.13363062095621217,0.049593902292940174,0.0,0.0,0.0,0.0,0.0,0.0
Two killed in new Israeli strike on Gaza: medics,"5 die in strikes on Gaza, militants barrage Israel",0.4,0.35355339059327373,0.20587541687826927,0.0,0.0,0.0,0.0,0.8838834764831843,0.5146885421956732
"Navy jet crashes into Virginia buildings, injuring six","Navy jet crashes into Virginia apartments,9 hurt",0.64,0.6681531047810608,0.5805010651206925,0.0,0.0,0.0,0.0,1.0439892262204076,0.9070329142510821
One NATO soldier killed in S. Afghanistan,British soldier killed in southern Afghanistan,0.64,0.6666666666666669,0.5715496966281278,0.0,0.0,0.0,0.0,1.041666666666667,0.8930464009814497
Spain jobless rate hits new high,Spain's jobless claims hit new high,0.84,0.6666666666666669,0.6751301754021503,0.0,0.0,0.0,0.0,0.7936507936507939,0.8037263992882742
Turkey scrambles jets near border,Turkey scrambles jets to Syrian border,0.72,0.7302967433402215,0.8630626837523336,0.0,0.0,0.0,0.0,1.0143010324169743,1.1986981718782412
Two die in Syria violence after UN monitors land,Two year doping ban for Contador,0.0,0.13608276348795434,0.055903345769687925,0.0,0.0,0.0,0.0,0.0,0.0
"Civilian, defector killed in Syria, says NGO",Syria gunmen kill three Syrian officers: NGO,0.2,0.28571428571428564,0.3462964838660521,0.0,0.0,0.0,0.0,1.4285714285714282,1.7314824193302605
Taiwan rattled by strong earthquake,China rocked by twin earthquakes,0.24,0.19999999999999998,0.07023512566372206,0.0,0.0,0.0,0.0,0.8333333333333333,0.2926463569321753
Bank of England's Paul Tucker tainted by Libor mess,Bank of England deputy denies ordering rate-rigging,0.56,0.35355339059327373,0.2127070174996817,0.0,0.0,0.0,0.0,0.6313453403451316,0.37983395982086016
Red Cross says negotiating halt to fighting in Syria to take aid,Red Cross negotiating Syria ceasefire to bring aid,0.88,0.6614378277661476,0.5937925978173498,0.0,0.0,0.0,0.0,0.7516338951888041,0.674764315701534
Syrian forces shoot civilians on bus,"Syrian forces, rebels clash near Turkey",0.16,0.3333333333333334,0.28360181691875663,0.0,0.0,0.0,0.0,2.083333333333334,1.772511355742229
German parliament overwhelmingly backs Greek rescue deal,German parliament endorses Greek bailout,0.88,0.50709255283711,0.44383578710327254,0.0,0.0,0.0,0.0,0.5762415373148977,0.5043588489809915
"Bombings, clashes continue in Syria","Bombings, clashes as Syria opposition seeks arms",0.68,0.50709255283711,0.5272906776390146,0.0,0.0,0.0,0.0,0.7457243424075146,0.7754274671161979
Burma's reforms bring easing of U.S. sanctions,Burma activists say go slow on easing sanctions,0.48,0.4330127018922194,0.5043431381639971,0.0,0.0,0.0,0.0,0.9021097956087905,1.050714871174994
Usain Bolt wins 200m – Steven Howard reaction,Facebook mobile gains drive revenue growth: reaction,0.04,0.14285714285714282,0.15791650329753748,0.0,0.0,0.0,0.0,3.5714285714285703,3.947912582438437
Dozens dead in Taliban resort attack,'India police name 3 Iranians in embassy attack',0.08,0.3086066999241838,0.13430265050297882,0.0,0.0,0.0,0.0,3.857583749052298,1.6787831312872352
Heavy fighting rocks eastern Syria ahead of poll,Heavy fighting rocks eastern Syria - residents,0.76,0.7216878364870323,0.7125061249338909,0.0,0.0,0.0,0.0,0.9495892585355687,0.9375080591235406
China yuan weakens to 6.3282 against USD Monday,China yuan retreats to 6.2697 against USD Thursday,0.56,0.6249999999999998,0.4467431376522939,0.0,0.0,0.0,0.0,1.1160714285714282,0.7977556029505247
7 dead in Christian school shooting,5 wounded in Ohio school shooting,0.28,0.6,0.46632798560653604,0.0,0.0,0.0,0.0,2.142857142857143,1.6654570914519142
Indonesia anti-terror squad kills two suspected militants,Indonesia police shoot dead suspected militants in Bali,0.64,0.3749999999999999,0.3791390095876572,0.0,0.0,0.0,0.0,0.5859374999999998,0.5924047024807144
US Election: Mitt Romney concedes defeat as Barack Obama wins second term,Romney concedes election to Obama in phone call,0.8,0.408248290463863,0.452202697544479,0.0,0.0,0.0,0.0,0.5103103630798287,0.5652533719305988
Armenians vote in parliamentary elections,Armenia's parliamentary vote a test for president,0.64,0.36514837167011077,0.3949393273580246,0.0,0.0,0.0,0.0,0.570544330734548,0.6170926989969134
Sachin Tendulkar is sworn in as Indian senator,MP Sachin Tendulkar says no to govt bungalow,0.32,0.24999999999999994,0.37724039042376994,0.0,0.0,0.0,0.0,0.7812499999999998,1.178876220074281
Navy Jet Crashes Into Apartment Building,U.S. Navy Jet Crashes Into Virginia Apartment Buildings,0.72,0.7715167498104596,0.754993404693702,0.0,0.0,0.0,0.0,1.0715510414034162,1.048601950963475
Romney wins big in Puerto Rico primary,Romney wins Illinois primary,0.3,0.5669467095138407,0.5181563077698847,0.0,0.0,0.0,0.0,1.8898223650461359,1.7271876925662826
Yahoo! to name Google's Mayer as CEO: report,Yahoo names Google exec Mayer as CEO,0.84,0.6681531047810608,0.6909217873822648,0.0,0.0,0.0,0.0,0.7954203628345963,0.8225259373598391
US soldier accused of Afghan massacre hires prominent criminal lawyer,US soldier accused of killing Afghan civilians identified,0.4,0.5590169943749475,0.3886678859235333,0.0,0.0,0.0,0.0,1.3975424859373686,0.9716697148088332
6.0-magnitude quake hits northern Italy: USGS,"5.9-magnitude quake hits Sunda Strait, Indonesia: USGS",0.32,0.6172133998483676,0.5521655749702773,0.0,0.0,0.0,0.0,1.928791874526149,1.7255174217821165
US gov't officially designates Haqqani network as terrorists,US designates Haqqani network as terrorists,0.88,0.8660254037844388,0.837445681021654,0.0,0.0,0.0,0.0,0.9841197770277714,0.9516428193427886
Motor Racing: Button fastest in year's first F1 practice,Button boasts best time after first practice,0.6,0.3779644730092272,0.42413104688458814,0.0,0.0,0.0,0.0,0.629940788348712,0.7068850781409802
Rangers voted into Division Three,Rangers voted into third division,0.96,0.7999999999999999,0.8729330598719105,0.0,0.0,0.0,0.0,0.8333333333333333,0.9093052706999069
Newark mayor saves neighbor from fire,Newark mayor rescues neighbor from burning house,0.84,0.6172133998483676,0.6014591456391974,0.0,0.0,0.0,0.0,0.7347778569623424,0.716022792427616
F1 protests in Bahrain,A day of rage in Bahrain,0.45,0.4472135954999579,0.33338433862335615,0.0,0.0,0.0,0.0,0.9938079899999065,0.7408540858296803
New York Stock Exchange to reopen Wednesday,DealBook: Stock Exchanges Prepare to Open,0.6,0.3086066999241838,0.14956400718526627,0.0,0.0,0.0,0.0,0.5143444998736397,0.24927334530877712
Homs mortar fire kills 105,Homs offensive kills 200,0.52,0.4472135954999579,0.353315243739844,0.0,0.0,0.0,0.0,0.8600261451922268,0.6794523918073924
Hundreds honor student killed in Ohio shooting,Funeral set for Ohio shooting victim,0.4,0.3086066999241838,0.3155882443748668,0.0,0.0,0.0,0.0,0.7715167498104595,0.788970610937167
"Bombs in southern Thailand kill 5, wound 50","Bombs in Thailand kill 14, wound 340",0.6,0.7142857142857141,0.661891545139296,0.0,0.0,0.0,0.0,1.1904761904761902,1.10315257523216
US lawmakers take next step on new Iran sanctions,Somalia lawmakers to vote for new president,0.04,0.2519763153394848,0.3088098919873582,0.0,0.0,0.0,0.0,6.299407883487119,7.720247299683955
Barack Obama admits US has 'more nuclear weapons than we need',French gunman wants to 'die with weapons in hands',0.08,0.10050378152592121,0.08727550155721907,0.0,0.0,0.0,0.0,1.256297269074015,1.0909437694652384
2 rockets hit in the Eshkol region; no injuries,10 rockets in 20 minutes in Eshkol Regional Council,0.36,0.42640143271122083,0.37837488303126576,0.0,0.0,0.0,0.0,1.1844484241978357,1.051041341753516
'Betrayed' disabled workers protest against Remploy closures,May Day marked by protests against austerity cuts,0.12,0.13363062095621217,0.06546892726560445,0.0,0.0,0.0,0.0,1.113588507968435,0.5455743938800371
DR Congo rebels kill park rangers,Rebels kill two park rangers in eastern Congo,0.8,0.7216878364870323,0.8077833063409772,0.0,0.0,0.0,0.0,0.9021097956087903,1.0097291329262215
Nine Pakistani troops killed in militant ambush,"Trade: Pakistan, India agree to take it a step ahead",0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74 dead in Egypt soccer violence,At least 73 die in Egyptian soccer pitch invasion,0.64,0.2721655269759087,0.16867793985494298,0.0,0.0,0.0,0.0,0.4252586358998573,0.2635592810233484
Unrest in tense Nigeria leaves at least 95 dead,Southwest China quakes kill at least 50,0.04,0.2519763153394848,0.14989850738107569,0.0,0.0,0.0,0.0,6.299407883487119,3.747462684526892
Hurricane Sandy makes landfall in southeastern Jamaica: NHC,Hurricane Sandy reaches Jamaica,0.6,0.5303300858899106,0.5563542507689864,0.0,0.0,0.0,0.0,0.8838834764831843,0.9272570846149774
Remarks With Prime Minister Elkeib After Their Meeting,Remarks With Foreign Minister Koichiro Gemba,0.3,0.4330127018922194,0.3369289440179417,0.0,0.0,0.0,0.0,1.4433756729740648,1.1230964800598058
Barrick in talks with China firm over African assets,Obama aide holds talks in China after Syria veto,0.24,0.3333333333333333,0.17024966153153132,0.0,0.0,0.0,0.0,1.3888888888888888,0.7093735897147139
Mall attackers used 'less is more' strategy,"In Kenya, attackers used 'less is more' strategy",0.6,0.8017837257372731,0.8359047187117319,0.0,0.0,0.0,0.0,1.3363062095621219,1.3931745311862198
Weak earnings drag stocks lower,Weak earnings drag stocks lower on Wall Street,0.76,0.7905694150420948,0.8661670855265287,0.0,0.0,0.0,0.0,1.040222914529072,1.1396935335875378
6.8 quake strikes off Solomon Islands,Magnitude 6.3 quake strikes off Solomon Islands: USGS,0.64,0.8451542547285166,0.836638649473685,0.0,0.0,0.0,0.0,1.3205535230133072,1.307247889802633
Liquid ammonia leak kills 15 in Shanghai,Liquid ammonia leak kills at least 15 in Shanghai,0.92,0.8819171036881968,0.9398040958283616,0.0,0.0,0.0,0.0,0.9586055474871703,1.0215261911177842
Friends of Syria recognizes opposition coalition as legitimate representative of Syrian people,"U.S., Friends of Syria recognise opposition as sole representative",0.8,0.6614378277661476,0.5059433993868627,0.0,0.0,0.0,0.0,0.8267972847076844,0.6324292492335783
Weiner stays in NYC mayor's race amid new sexting scandal,Weiner shrugs off latest online sex scandal,0.6,0.23904572186687872,0.26081454430690787,0.0,0.0,0.0,0.0,0.3984095364447979,0.4346909071781798
Death toll rises in Russia plane crash,Death toll rises to 39 in Italy coach crash,0.0,0.6299407883487119,0.5672840201284841,0.0,0.0,0.0,0.0,0.0,0.0
Indian media: Commonwealth summit,Indian PM snubs Commonwealth summit,0.56,0.6708203932499369,0.6670179032409828,0.0,0.0,0.0,0.0,1.1978935593748872,1.191103398644612
Syria military police chief defects to opposition,Syria military police chief defects to rebels,1.0,0.857142857142857,0.8333857557180502,0.0,0.0,0.0,0.0,0.857142857142857,0.8333857557180502
Boeing 787 Dreamliner catches fire; stock takes a beating,Boeing stock tumbles after fire on 787 Dreamliner,0.92,0.6249999999999999,0.6577438362571615,0.0,0.0,0.0,0.0,0.6793478260869563,0.7149389524534364
Yvette Cooper backs gay marriage bill,White House backs gay marriage,0.52,0.5477225575051662,0.5549700842724732,0.0,0.0,0.0,0.0,1.053312610586858,1.0672501620624484
Five killed in Belgian coach crash,Teenagers among 5 dead in Belgian bus crash,0.76,0.4629100498862757,0.42435110874499576,0.0,0.0,0.0,0.0,0.6090921709029944,0.5583567220328891
Gunmen abduct seven foreign workers in Nigeria,Seven foreign workers kidnapped in Nigeria,0.68,0.7715167498104596,0.6415426153314323,0.0,0.0,0.0,0.0,1.134583455603617,0.9434450225462239
Swiss tourist 'gang-raped' in India,"Swiss tourist gang raped in India, say police",1.0,0.8660254037844387,0.9044507967165208,0.0,0.0,0.0,0.0,0.8660254037844387,0.9044507967165208
"Palestinians clash with Israeli forces in West Bank, Jerusalem",Palestinians clash with security forces in W. Bank,0.84,0.7559289460184544,0.6937514218111105,0.0,0.0,0.0,0.0,0.8999154119267314,0.8258945497751315
Israel planes strike inside Syria,Israel launches airstrike into Syria,0.92,0.39999999999999997,0.2719734601815219,0.0,0.0,0.0,0.0,0.4347826086956521,0.2956233262842629
Iranians Vote in Presidential Election,Keita Wins Mali Presidential Election,0.08,0.39999999999999997,0.33500487828260617,0.0,0.0,0.0,0.0,4.999999999999999,4.187560978532577
100 killed in new Darfur tribal clashes,'9 Dead' in New Darfur Tribal Clash,0.56,0.6172133998483676,0.6661694293680221,0.0,0.0,0.0,0.0,1.1021667854435135,1.1895882667286108
Protest against US drone strikes in Pak postponed,6 killed in U.S. drone strike in NW Pakistan,0.28,0.35355339059327373,0.18585212945123514,0.0,0.0,0.0,0.0,1.2626906806902631,0.6637576051829825
12 killed in bus accident in Pakistan,10 killed in road accident in NW Pakistan,0.64,0.7378647873726218,0.5295746112344748,0.0,0.0,0.0,0.0,1.1529137302697217,0.8274603300538669
Carney sets high bar to change at BoE,Carney sets high bar to changes at Bank of England,1.0,0.6708203932499369,0.6257274765185734,0.0,0.0,0.0,0.0,0.6708203932499369,0.6257274765185734
8 arrested after deadly Bangladesh building collapse,Four arrested as Bangladesh building toll rises to 352,0.48,0.408248290463863,0.4054407246773113,0.0,0.0,0.0,0.0,0.8505172717997147,0.8446681764110652
Suicide bomber kills 3 at US base in Afghanistan,Suicide bombers attack US base in Afghanistan,0.56,0.6681531047810608,0.6325630508120991,0.0,0.0,0.0,0.0,1.1931305442518942,1.1295768764501768
"Afghans flock to colleges, even as Taliban loom",Afghan District Governor Defects To Taliban,0.12,0.2886751345948129,0.14548548705894415,0.0,0.0,0.0,0.0,2.405626121623441,1.2123790588245347
North Korea Postpones Family Reunions with South,North Korea 'postpones' family unions with South Korea,1.0,0.8366600265340756,0.7405417662320702,0.0,0.0,0.0,0.0,0.8366600265340756,0.7405417662320702
"Apple revenue misses again, iPhone disappoints","U.S. trade agency rules for Samsung, bans iPhone 4 imports",0.12,0.14433756729740646,0.18029497817964632,0.0,0.0,0.0,0.0,1.2028130608117205,1.5024581514970528
Gunmen kill 10 foreign tourists in northern Pakistan,Gunmen kill 11 foreign climbers in Pakistan,0.68,0.6681531047810608,0.540422144864824,0.0,0.0,0.0,0.0,0.9825780952662658,0.7947384483306235
David Beckham Announces Retirement From Soccer,David Beckham retires from football,0.88,0.5477225575051662,0.46068866092557953,0.0,0.0,0.0,0.0,0.6224119971649615,0.5235098419608858
Matt Smith to leave Doctor Who after 4 years,Matt Smith quits BBC’s Doctor Who,0.8,0.5773502691896258,0.6323238757562166,0.0,0.0,0.0,0.0,0.7216878364870323,0.7904048446952707
Generations divided over gay marriage,G20 Summit ends divided over Syria,0.0,0.36514837167011077,0.3027089840200465,0.0,0.0,0.0,0.0,0.0,0.0
23 killed in Iraq car bombings,10 killed in Iraq bomb attack,0.32,0.5000000000000001,0.34589695926609404,0.0,0.0,0.0,0.0,1.5625000000000002,1.0809279977065438
Man Who Set Himself on Fire on National Mall Dies of Injuries,Man 'who set himself ablaze' on National Mall dies,1.0,0.8017837257372732,0.7357737122357833,0.0,0.0,0.0,0.0,0.8017837257372732,0.7357737122357833
Taliban attacks kill 17 civilians in Afghanistan,Series of attacks kill 10 police in Afghanistan,0.28,0.5345224838248487,0.4467563470125865,0.0,0.0,0.0,0.0,1.9090088708030308,1.5955583821878088
Egypt minister survives assassination attempt,Syrian prime minister 'survives assassination attempt',0.32,0.7302967433402215,0.8181540141252819,0.0,0.0,0.0,0.0,2.282177322938192,2.556731294141506
Ex-first lady Barbara Bush leaves Texas hospital,Former first lady Barbara Bush leaves hospital,0.92,0.801783725737273,0.7999074890559534,0.0,0.0,0.0,0.0,0.8715040497144271,0.8694646620173406
Schumacher in a coma after ski accident,Michael Schumacher still in a coma fighting for his life following skiing accident,0.8,0.4714045207910318,0.5061785302300339,0.0,0.0,0.0,0.0,0.5892556509887897,0.6327231627875424
11 killed in Chinese police station attack,Eleven killed in China police station attack,1.0,0.7142857142857142,0.5710181678095818,0.0,0.0,0.0,0.0,0.7142857142857142,0.5710181678095818
Bradley Cooper and JJ Abrams in talks about filming a Lance Armstrong biopic,Bradley Cooper in talks to play Lance Armstrong in biopic,0.8,0.6666666666666669,0.6958314721480677,0.0,0.0,0.0,0.0,0.8333333333333335,0.8697893401850846
"Boeing airliner crashes in Russia, 50 killed","Boeing airliner crashes in Russian city of Kazan, 50 killed",0.76,0.7171371656006362,0.7509094836746579,0.0,0.0,0.0,0.0,0.9436015336850476,0.9880387943087604
